"","assay","sample_name","avg","n_metab","n_metab_identified","median","sd","iqr","min_peak_height","max_peak_height","alpha_diver","norm_test_shapiro_pval","log_norm_test_shapiro_pval","percent_identified","avg_log2"
"364","Lipidomics","IL439",33098.7372308718,2943,563,8195.24689319937,174336.8379177,15956.1689737551,5.46563955708885,4459240.72046458,6.19145576864039,5.53713522087831e-80,1.41957243828103e-25,19.1301393136256,15.0144885565363
"365","Lipidomics","IL445",26048.4166892273,2930,558,6331.25933418017,153896.692608188,12127.8458766074,0.361410699350515,4558801.09596227,6.09617089818512,1.70560871346665e-80,2.36968174413839e-31,19.0443686006826,14.6689080628394
"366","Lipidomics","IL451",25573.9852493014,2940,554,5897.65791134256,146695.602685619,12051.7170696401,3.88409019304646,4566849.79787648,6.13808707638415,2.22608408934898e-80,1.2866022974834e-27,18.843537414966,14.6423893759289
"367","Lipidomics","IL457",29834.9558961822,2934,559,7239.80078441905,158324.870315026,14188.5972523827,1.26690633973959,4615549.41793116,6.19270495636384,5.14897221593254e-80,2.20678920107485e-27,19.052488070893,14.8647160237657
"368","Lipidomics","IL463",27146.9064055452,2940,566,6781.72098479559,150376.835520724,13342.9564993354,0.634070560071663,4549303.31119605,6.18904520210836,2.85335503241509e-80,4.59226623195021e-27,19.2517006802721,14.7285001809798
"369","Lipidomics","IL469",26509.3022595408,2914,552,5952.9130839036,156849.122294071,12605.1001405566,0.265288354954052,4533247.39039715,6.05530459176516,1.92388666335298e-80,1.12489418985078e-25,18.9430336307481,14.6942110776706
"370","Lipidomics","IL475",25442.1359035377,2919,544,5578.86504013175,151289.556931858,11689.884044728,1.20186692306473,4504921.09972131,6.0127498665533,2.08134867083516e-80,1.0567463472131e-24,18.6365193559438,14.634932171559
"371","Lipidomics","IL481",27827.6292061459,2918,547,6509.07046759947,166972.539295026,12582.8915473306,0.0179153816122977,4683915.17023479,6.06366772634386,1.56776973319329e-80,7.0820947340905e-31,18.7457162440027,14.7642303820662
"372","Lipidomics","IL487",17756.5733201118,2890,539,4141.10243551479,100859.425905429,9240.63009778407,2.16883849005167,2986309.48143288,6.11698605506409,2.67555367067955e-80,2.45343020526108e-24,18.6505190311419,14.1160655754792
"373","Lipidomics","IL493",29464.4019414441,2936,550,6324.78151121151,172619.990297602,12731.1465780223,0.411760398258295,4475272.80668648,5.96621722285888,2.78770540645227e-80,2.43410944844824e-26,18.732970027248,14.8466853626957
"374","Lipidomics","IL499",26771.5209940939,2964,577,6043.12643318345,165458.532119569,12009.1749756609,6.32905049082214,4649065.94556463,6.07235470347826,1.10290908541178e-80,2.5089187788389e-23,19.4669365721997,14.7084114859656
"375","Lipidomics","IL505",24955.8906582292,2946,559,5261.12835060287,144996.581471779,11818.9025115601,0.831871297729833,4289152.51628299,6.09871183856592,2.20977401282512e-80,9.57417435382077e-28,18.9748811948405,14.6070927730815
"376","Lipidomics","IL511",21965.2821179945,2929,563,5228.18151395981,128125.00056902,11723.6800127492,6.85255859770776,4086151.0614122,6.24129494717653,1.30661693165105e-80,7.33005019689297e-24,19.2215773301468,14.4229374088057
"377","Lipidomics","IL517",25516.0432722007,2947,568,5963.85151880951,146867.236938817,12675.283009812,2.72671610891535,4540747.36643295,6.1225843500958,2.26373695604476e-80,1.90319517200143e-24,19.2738378011537,14.6391170098222
"378","Lipidomics","IL523",22986.1133868488,2919,550,5901.15642202923,119300.054321863,11736.54376931,0.228666029535873,3630009.23429604,6.27312929431932,5.1430093407906e-80,3.16926811005427e-29,18.8420692017814,14.4884749277482
"379","Lipidomics","IL535",22612.0172368686,2929,551,4783.15656369269,153725.843963423,9402.5565345212,2.55005759493724,4808004.01887922,5.88177465352334,6.76449664496752e-81,4.54713142946628e-28,18.8118811881188,14.4648020814049
"380","Lipidomics","IL541",22246.5750769608,2935,554,4736.29479819102,156002.20148674,9332.64149916341,0.478202427998568,4700107.69089417,5.87006703516159,5.04886417635539e-81,1.91750276600398e-29,18.8756388415673,14.4412956257492
"381","Lipidomics","IL547",17424.1416060972,2907,538,3674.29228041647,123162.409783564,8219.79584255697,0.177198440635266,4145658.64768773,5.89632015035825,4.60236946566525e-81,1.80269072771224e-24,18.5070519435845,14.0887999635553
"382","Lipidomics","IL553",30151.7879030955,2947,564,7219.42193676133,169695.254783959,14684.7574288044,6.78860367417357,4512316.83514105,6.1374568107372,2.76089695712487e-80,1.72650983196403e-25,19.1381065490329,14.8799559313416
"383","Lipidomics","IL559",27742.8503706686,2941,560,6571.20507537407,157882.234863015,12608.9492114119,0.155518725616986,4600066.17492547,6.11604928461474,2.61729929774601e-80,5.29076407228094e-30,19.0411424685481,14.7598284009662
"384","Lipidomics","IL565",22060.5938653077,2937,564,5294.02736910765,124985.007993263,10483.4864214518,2.53943085635186,4098475.43745226,6.19233420132779,2.20352774097096e-80,3.14352887810008e-24,19.2032686414709,14.4291840079675
"385","Lipidomics","IL571",19917.7249319147,2947,574,4513.70937873717,112841.673588722,9717.14584915289,1.64741855602603,3320055.53493038,6.17871712490317,2.31308633274052e-80,7.79007657556229e-22,19.4774346793349,14.2817652469911
"386","Lipidomics","IL577",22760.3238829634,2923,554,4666.31240680532,150406.373384268,10096.3642293486,0.952147822434199,4696037.77271799,5.99501387574716,6.96235161493044e-81,2.56650578521777e-24,18.9531303455354,14.4742334671158
"387","Lipidomics","IL583",18412.0041077123,2928,564,3999.08806840297,129353.536776939,8438.63650225994,0.89638105293443,4340205.54556196,5.99691039070107,3.88898702688365e-81,1.54922412098875e-25,19.2622950819672,14.1683590490887
"388","Lipidomics","IL589",22327.4395673906,2928,559,4828.12727268961,148985.549658909,9816.27380237005,2.07023041053061,4584638.71419546,5.96622940138093,6.72424272296571e-81,5.67521483294485e-24,19.0915300546448,14.4465301969784
"389","Lipidomics","IL595",16260.6283490808,2914,552,3563.21222749655,132606.402676874,7138.45752247945,0.887210194134752,4592252.61836084,5.83859082781143,1.62287173584494e-81,3.21651927730823e-23,18.9430336307481,13.989095387183
"390","Lipidomics","IL601",20406.0592415967,2946,571,4829.90251882352,129202.754434441,10039.7143136165,1.85619315056444,4273553.11492445,6.11943074385529,7.72082348354946e-81,6.25425317244496e-22,19.3822131704005,14.3167099797772
"391","Lipidomics","IL607",20600.3875645544,2934,559,4823.6021814515,128930.352644251,9776.69984021206,0.864131131166403,4422461.44987216,6.13563011420307,8.40025484973429e-81,2.20026944703351e-26,19.052488070893,14.3303838592978
"392","Lipidomics","IL613",23933.6936659934,2941,569,5110.14992018867,145638.729325259,10932.5141682052,4.11727029132468,4745648.02037067,6.03474765357229,1.5408886619675e-80,2.96083847955762e-24,19.3471608296498,14.5467554434711
"393","Lipidomics","IL619",23921.0509159405,2931,563,5230.21740713109,136221.417477655,11432.7686805662,0.090816780744575,4452459.19791428,6.13620803016256,2.55795847988586e-80,6.29049873614825e-29,19.208461276015,14.5459931519413
"394","Lipidomics","IL625",15207.9665360487,2905,542,3282.000127543,106056.289597646,6714.38352370122,1.68548038866597,4024117.78520856,5.93445167969279,4.82552261677144e-81,2.08779299783348e-26,18.657487091222,13.8925396421135
"395","Lipidomics","IL631",19276.7073605143,2921,559,4570.72661122721,113292.651462073,9616.27829850424,0.00666816131072778,3850927.21172419,6.15945346778009,1.57368913066729e-80,8.06881653123829e-27,19.1372817528244,14.2345710265359
"396","Lipidomics","IL637",25690.0917686273,2931,554,5735.83713369339,154940.716724605,11409.7226968136,0.160760282023467,4586102.15688141,6.05215250233812,1.56719307411464e-80,2.77381511004565e-28,18.9013988399864,14.6489244233073
"397","Lipidomics","IL643",9188.13461501943,2876,528,2479.04799666235,43356.6334191074,5379.08431018597,0.688704185930249,1456475.19809138,6.38645757625727,1.38431634237948e-79,2.72413456104724e-24,18.3588317107093,13.1655562784043
"398","Lipidomics","IL649",20144.7677363999,2944,573,4546.40086365084,137330.611477393,8737.1068458133,0.219559277025766,4401132.61948298,6.00242753486102,4.94787886941222e-81,2.70500667175471e-26,19.4633152173913,14.2981175512571
"399","Lipidomics","IL655",35915.4365446802,2931,563,7531.98420144314,174521.321412306,17832.642591653,0.00172965355744381,4488695.86057892,6.17995294353064,2.30357101833165e-79,4.5678550365693e-25,19.208461276015,15.1323164308366
"400","Lipidomics","IL661",13945.4660153866,2891,537,3185.6529597817,84095.999977422,7001.13740642323,0.759661808763994,2751134.8222126,6.14015662449833,1.22442812211208e-80,1.63579631631725e-25,18.5748875821515,13.7675085252354
"401","Lipidomics","IL667",27426.9795978192,2936,559,5989.01024376209,161701.30525385,11782.4835740641,2.75752094680357,4769002.23405159,6.04885657554101,2.11050787938357e-80,2.19282835338357e-25,19.0395095367847,14.7433081333734
"402","Lipidomics","IL673",23149.6499278386,2934,560,5206.44359670457,142046.801838331,10073.6879989429,0.364790805992556,4204462.64772833,6.05046684871698,1.28157922207518e-80,2.6650032791042e-27,19.0865712338105,14.4987027565689
"403","Lipidomics","IL679",23715.5022054513,2935,561,4998.45989710911,152894.572885181,10016.483376878,0.358297116734882,4532205.84328325,5.97616144487329,9.1945695584417e-81,2.84137792226536e-29,19.114139693356,14.5335427991641
"404","Lipidomics","IL685",25251.9455309209,2913,555,5706.96962123255,161254.827240821,10701.312264712,1.50282861934485,4750804.20543635,6.00976643617809,9.12197924193038e-81,8.10604412475003e-28,19.0525231719876,14.624106923837
"405","Lipidomics","IL691",22263.7324940917,2946,567,4995.24445062496,144934.00467348,9426.76820336897,0.517023615822566,4644625.39659523,5.99390299736864,7.9639297049816e-81,3.99860479114384e-27,19.2464358452138,14.4424078589907
"406","Lipidomics","IL697",25166.8985419241,2938,570,5445.34276038687,164296.550529442,10496.1175074791,0.279992054142642,4705193.1149462,5.94073583286305,8.65621992130488e-81,1.16667999301484e-27,19.4009530292716,14.6192398156002
"407","Lipidomics","IL703",19618.7093134673,2909,539,3993.26654013059,137915.277792965,8327.19034617312,2.07117038619572,4374301.35354075,5.9142573623885,4.58740983911251e-81,2.26297631236007e-27,18.5287040220007,14.2599425114068
"408","Lipidomics","IL709",26719.9686703615,2934,564,6040.99021743216,156497.332093067,12144.0407640635,1.72160350141012,4655869.0685152,6.11235275412422,1.86711885360393e-80,1.1502549563603e-25,19.2229038854806,14.7056306957768
"409","Lipidomics","IL715",6699.76147891634,2860,528,1627.83693402443,61986.3262506827,2950.33080453798,0.388237733876863,2244158.53000643,5.74248468700697,8.24755188158812e-82,3.31035725451275e-27,18.4615384615385,12.7098940191415
"410","Lipidomics","IL721",23317.3908847689,2899,548,5133.79971245424,127681.907812067,12200.5045908462,0.0229764225060052,4435843.88752321,6.19005799051969,3.61321685731278e-80,3.04532668555165e-25,18.9030700241463,14.5091187457811
"411","Lipidomics","IL727",23596.0133615732,2939,567,5241.16207518237,135859.033087496,11161.610045644,0.730382801895459,4232739.12796796,6.13534066375191,2.18138512415673e-80,3.16103636334942e-25,19.2922762844505,14.5262555107751
"412","Lipidomics","IL733",21498.294343474,2910,549,4162.01408443135,140512.235433484,8935.50966187114,3.65039539045929,4434355.48791888,5.83876802978878,1.12436063038032e-80,2.02168801515423e-25,18.8659793814433,14.3919345816979
"413","Lipidomics","IL739",27202.7743567338,2938,561,6242.41843644855,159165.741685097,12638.5315168969,2.06057201612958,4442618.46612858,6.10351753156816,1.90533943897148e-80,3.45820141878521e-28,19.0946221919673,14.7314661761202
"414","Lipidomics","IL745",16130.8660361073,2926,556,3618.02477682694,107325.707963617,7235.00883353136,0.00988946279940706,3234896.19751632,5.98879256548778,6.37377659914405e-81,7.9995885001222e-29,19.0020505809979,13.9775362757279
"415","Lipidomics","IL751",15659.8392365206,2905,529,3243.36379528909,119945.929101291,6586.84053976088,0.880044180031291,3999642.63981221,5.81166211633586,2.67712164562746e-81,1.75585638324481e-29,18.209982788296,13.9347817815868
"416","Lipidomics","IL757",9458.21484613848,2877,529,2602.80625732088,49599.7537425897,5397.04464681367,1.227442973233,1827652.68269206,6.33347153033343,3.50007976693305e-80,1.58391349627948e-26,18.3872088981578,13.2073521980732
"417","Lipidomics","IL763",17844.4772108826,2917,555,4042.47683422748,120367.321005146,7948.88831400128,2.8054682720211,3643987.58813762,5.98022012780502,5.69888213980774e-81,2.63407799488255e-24,19.0263969832019,14.1231900149619
"418","Lipidomics","IL769",18853.4184795698,2906,545,4117.75210407499,135197.360139139,8328.12818352607,0.345921071391857,4258752.27810293,5.89808100997406,3.92739557298252e-81,1.06986941110123e-25,18.7543014452856,14.2025385145224
"419","Lipidomics","IL775",42391.8788793254,2968,589,11126.6221500135,166093.078478676,22769.1838098917,0.0174471738724833,3488989.0912975,6.45407987395908,3.56299021255926e-78,4.13818150600852e-27,19.8450134770889,15.3715002900287
"420","Lipidomics","IL781",27492.9515149696,2948,578,6968.0857120381,153232.013694108,13444.1020227139,4.95165975983613,4634873.29710217,6.22628626516582,2.35201527499608e-80,1.35815257153292e-23,19.606512890095,14.7467741757213
"421","Lipidomics","TL1A_1001",9877.31375639616,2893,530,3006.65692478642,40208.3492805018,6478.3169869412,0.0501286002669872,1205188.6269068,6.53688968410826,8.57148122235347e-79,3.80481947772472e-29,18.3200829588662,13.2699030231055
"422","Lipidomics","TL1A_1007",310.312420687743,1302,302,310.312420687743,1698.39000082282,238.426317553486,0.0876755839427119,83236.1823430833,6.97969186032017,7.96132207935109e-82,8.71068771023056e-55,23.1950844854071,8.27757763367966
"423","Lipidomics","TL1A_1013",8973.02660711095,2856,508,2993.19097186706,31714.9230752926,6362.96066109803,0.775667499006502,651629.079992492,6.66268774051952,7.79299827577291e-78,2.50360572387726e-25,17.7871148459384,13.1313789737732
"424","Lipidomics","TL1A_1019",12790.0715639642,2896,538,3772.95424096798,52090.7422554453,8008.70925471294,0.986370409957154,1630118.21283649,6.52329931668154,9.71334655165319e-79,6.59125323597003e-26,18.5773480662983,13.6427367160667
"425","Lipidomics","TL1A_1025",11346.4643833144,2903,539,3076.80747755292,68487.7557399941,6200.33625082438,0.555455996172441,2454799.12084319,6.26135020452134,8.33766247290759e-81,2.20415171570668e-28,18.5669996555288,13.4699551958941
"426","Lipidomics","TL1A_1031",22043.3196308142,2951,574,3366.9016607634,145447.072404568,8009.2001411082,0.539364948067043,4007911.95096735,5.80108956013415,1.15857667065851e-80,2.2492527850832e-21,19.4510335479498,14.4280538835981
"427","Lipidomics","TL1A_1037",21471.1918156245,2942,561,5272.64958390243,104285.347005741,10910.8411618588,0.161975738664296,2794424.98219313,6.28276488921153,1.38646040385201e-79,5.22778673801239e-24,19.068660774983,14.3901146535952
"428","Lipidomics","TL1A_1043",9849.96773286669,2875,522,3017.92897624622,45764.0110604217,6110.37276109374,0.289750039257569,1561577.93496976,6.46171028266145,1.15571313431593e-79,1.79641314457888e-26,18.1565217391304,13.2659032831692
"429","Lipidomics","TL1A_1049",19729.3848985422,2920,543,4549.86099395454,122241.435275094,9051.91301559431,5.68517595942926,3749832.72888439,6.01429337074828,1.26180109557646e-80,4.30713119039974e-27,18.5958904109589,14.2680583575239
"430","Lipidomics","TL1A_1055",14130.6266347105,2939,550,3677.65005969077,80336.5443181346,7354.20840873805,0.13760960940327,2694350.1927327,6.25993032150091,1.6395521040783e-80,6.00723958976963e-29,18.7138482477033,13.7865378241841
"431","Lipidomics","TL1A_1061",14852.8514048012,2915,541,3440.90219399801,90484.8289313141,7292.04088780052,0.56567228004144,3221598.64398305,6.09660254438411,1.24789244446662e-80,3.86579984816294e-25,18.5591766723842,13.8584523013278
"432","Lipidomics","TL1A_1067",17004.6336724297,2927,547,4109.03750649804,114914.068820998,8127.5789376031,0.795379484331534,3928701.07429033,6.0340302865015,4.96971229235484e-81,2.7411007428803e-26,18.6880765288691,14.0536403062267
"433","Lipidomics","TL1A_1073",22291.5055386115,2929,548,5234.76973583136,145931.976300627,9984.33434284007,3.19093694449793,4687171.6018462,6.03952268653137,6.66795459108353e-81,7.29140060768545e-23,18.7094571526118,14.4442064371403
"434","Lipidomics","TL1A_1079",19949.7143284326,2933,556,4358.83488203466,145834.220462129,8643.98167457867,5.63164826763557,4758471.63714779,5.89393026058914,3.35279382116746e-81,1.43173058305474e-24,18.9566996249574,14.2840804673552
"435","Lipidomics","TL1A_1085",17973.265237807,2918,550,4337.14962253865,123576.909378666,8193.80658266221,2.18748384541136,4148013.69973983,6.02297238648479,4.31654084438472e-81,1.07560493327359e-28,18.8485263879369,14.1335649094024
"436","Lipidomics","TL1A_1091",15182.6131724406,2936,557,4111.32100609839,93172.4265833762,7682.06347915436,0.481284585597166,3054433.23571805,6.19840437261769,8.27237799543251e-81,1.80110320260498e-26,18.9713896457766,13.8901325027444
"437","Lipidomics","TL1A_1097",18782.3734562751,2920,552,4595.54940540392,121731.607073018,9168.87956380603,3.56748844380886,4137012.38716831,6.08564642897953,6.50201307876634e-81,4.22726063872385e-25,18.9041095890411,14.1970917618829
"438","Lipidomics","TL1A_1103",9776.66035496453,2878,526,2861.47195066168,41918.8640749071,6094.77815055076,0.184358607314294,1345207.90911087,6.46868147019487,4.63074075106509e-79,7.25224870837048e-27,18.2765809589993,13.2551260185357
"439","Lipidomics","TL1A_1109",14290.2663899554,2903,538,4150.74346603039,73048.1588454397,8030.41857230018,0.077638918989301,2223331.30606148,6.38268484645112,3.93330059034659e-80,1.43026745525728e-28,18.5325525318636,13.802745190027
"440","Lipidomics","TL1A_1115",296.535948754519,1508,322,296.535948754519,698.488000507131,214.966418167735,0.0416593487745018,16700.337924236,7.32731317407487,4.65389557320559e-78,3.23350490602887e-51,21.3527851458886,8.21206320161544
"441","Lipidomics","TL1A_1121",10704.6709658552,2893,536,2619.28681128869,115982.283570005,4569.08112417294,1.15484043978358,4480483.99961911,5.59379224879071,4.50680526345725e-82,7.96512279989645e-28,18.5274801244383,13.3859528312071
"442","Lipidomics","TL1A_1127",7588.9063628807,2830,523,2797.48666446615,25843.938173076,6095.74548480723,0.341986283099729,625137.329587826,6.78200567417136,6.10923168082559e-78,2.10597306813416e-28,18.4805653710247,12.8896762785333
"443","Lipidomics","TL1A_1133",9332.63360374512,2903,535,2947.90979319521,44265.2263429991,5690.34393448435,2.24382199519243,1473161.52886105,6.48925044906666,7.15801638550918e-80,2.06944062920546e-25,18.4292111608681,13.1880685416146
"444","Lipidomics","TL1A_1139",12383.3551933542,2924,556,3453.953207279,68802.5505322708,6923.99291059667,1.65626125393374,2384233.78388341,6.34448239344491,1.61669498109866e-80,2.61216612610135e-25,19.015047879617,13.5961146363471
"445","Lipidomics","TL1A_1145",12539.0212660838,2916,543,3937.95012941724,49751.736425035,8161.41853242687,1.21237969712186,1499135.8799269,6.5996806921934,9.5924797524831e-79,4.48250115891714e-21,18.6213991769547,13.6141371224523
"446","Lipidomics","TL1A_1151",21781.9490521527,2936,556,5885.74525507832,120042.56627271,12122.1490609285,12.7057256193349,3958116.73397623,6.32709664026529,1.90779214031819e-80,8.28707695321486e-20,18.9373297002725,14.4108454319545
"447","Lipidomics","TL1A_1157",9289.69885060164,2865,513,2607.41225345448,64442.1726257141,5005.97352675092,3.85149897181326,2183004.46444314,6.1312046965396,3.01711278780968e-81,1.52873911436093e-25,17.9057591623037,13.1814161133706
"448","Lipidomics","TL1A_1163",18735.5868342781,2913,545,4134.85433461943,136390.13632005,8277.16378064849,4.42553965650313,4415445.24105389,5.86893189613092,3.60491671086628e-81,2.70563073924084e-27,18.7092344661861,14.1934935458817
"449","Lipidomics","TL1A_1169",28224.8771546132,2943,562,5335.47757257396,141665.350117979,12066.6494049322,1.25645685660857,3424508.24558135,6.08875374907547,1.91566510220463e-79,1.39925673396174e-23,19.0961603805641,14.7846796814046
"450","Lipidomics","TL1A_1175",15090.5547465341,2917,545,3289.44709035815,137667.233388477,5953.58317306202,0.297035521713696,4566678.08867529,5.6205999186647,1.03582038303683e-81,3.40023144491743e-29,18.6835790195406,13.8813582215547
"451","Lipidomics","TL1A_1181",21802.9881508437,2918,539,5133.65409054819,150367.911107248,9921.84861041071,0.469862741164434,4734738.25669502,5.96942513689817,4.65440914611967e-81,4.87952647907043e-30,18.4715558601782,14.4122382528532
"452","Lipidomics","TL1A_1187",17449.7931028073,2931,557,4282.81290230787,118489.599305066,8376.95289943665,2.59526015323149,3939825.70665514,6.04619453281248,4.59554961187545e-81,3.01684300311562e-25,19.0037529853292,14.0909223104644
"453","Lipidomics","TL1A_1193",5408.27963229346,2834,508,1684.23149134092,32565.2768342503,3290.29105534198,0.0348377314778645,1223518.79873346,6.30721866305728,7.15123957154768e-81,7.50895176362542e-27,17.9251940719831,12.4009540320095
"454","Lipidomics","TL1A_1199",30268.5166749319,2955,572,6891.40744279733,145999.440759601,14879.195101912,6.8766377204833,4045458.61332484,6.22278137735195,2.08577665265312e-79,3.25083485694316e-20,19.3570219966159,14.8855303563946
"455","Lipidomics","TL1A_1205",16331.0484411297,2920,549,3613.99119175557,139978.021680502,6960.02588914409,0.787490998747288,4793972.79121843,5.75402645873844,1.29499092605206e-81,5.64871487370279e-27,18.8013698630137,13.9953297933679
"456","Lipidomics","TL1A_1211",11913.0226241478,2924,543,2628.67958086604,122141.425528017,4428.68114198801,0.590541203911101,4330492.60534177,5.52634428911316,6.17664155302823e-82,6.053603571982e-29,18.5704514363885,13.5402518860857
"457","Lipidomics","TL1A_1217",12417.5965821286,2936,559,2814.25650839341,108623.899429847,5090.5935531123,2.2965521403717,3757922.86280142,5.75848637290533,1.13415210601917e-81,1.11364605438298e-24,19.0395095367847,13.6000983474252
"458","Lipidomics","TL1A_1223",18433.4012921479,2932,557,4314.78027316218,135599.962998819,7878.72539434456,1.41602634725405,4498348.89291661,5.93267206056325,2.92373462216029e-81,3.87490573338915e-26,18.9972714870396,14.1700346781127
"459","Lipidomics","TL1A_1229",1578.73665640076,1279,297,1578.73665640076,5807.41339859716,1485.05232135758,0.114729678096964,143496.083208315,6.85092145554509,7.31777360573736e-80,1.01027604225873e-52,23.2212666145426,10.624554824961
"460","Lipidomics","TL1A_1235",22305.2391475244,2954,576,4968.4311647486,154186.359553731,9500.81473590419,0.41662586930741,4727538.17708806,5.96835704422386,4.65148547994054e-81,1.26770538323295e-25,19.4989844278944,14.4450949957218
"461","Lipidomics","TL1A_1241",16826.4287407466,2904,537,4195.66474759553,103084.122927052,8034.11845549341,1.23356298434929,3692258.41659705,6.13667511994218,1.0383046160536e-80,2.50101059410113e-24,18.4917355371901,14.0384413895664
"462","Lipidomics","TL1A_1247",11678.1813827033,2914,557,3041.28998717395,79031.4117199078,6317.25810465037,0.0407218262909126,2755275.02854722,6.13970506322482,3.80382479589709e-81,2.40786313206973e-27,19.114619080302,13.5115280035587
"463","Lipidomics","TL1A_1253",19569.9395615075,2949,568,4682.32506035507,143048.768433708,8598.86073444654,1.40784312035129,4644846.30532951,5.95289621666793,2.95290151130039e-81,1.97078400706385e-23,19.2607663614785,14.2563516799982
"464","Lipidomics","TL1A_1259",13978.2190565575,2910,542,3360.60167576272,105814.533336587,6455.54218574925,0.810475719140697,3757430.29930788,5.9919086162179,2.09685122428929e-81,7.42712996886746e-26,18.6254295532646,13.7708929404098
"465","Lipidomics","TL1A_1265",11584.8076156345,2922,555,3129.50838564296,77216.79716484,6018.32658645765,1.74257585061889,2769534.42418866,6.16859457230782,4.09220585690921e-81,1.10770444253749e-24,18.993839835729,13.4999464656793
"466","Lipidomics","TL1A_1271",16701.4847002199,2900,546,4423.95843223141,84804.3784993901,9280.91907873351,1.1666297262914,2892946.54531735,6.33813169475878,5.54527511203985e-80,3.37213019377154e-25,18.8275862068966,14.027688738203
"467","Lipidomics","TL1A_1277",11249.3441591051,2918,550,2924.97856310919,89464.9511249725,5486.64022649029,0.678492347150694,3179876.14285436,5.99731537954354,1.4391259242097e-81,3.67541293082466e-27,18.8485263879369,13.4575532737929
"468","Lipidomics","TL1A_1283",9907.45036553468,2900,530,2525.22097486243,88268.5035925101,4659.4407824233,1.46720776544959,3325095.1041648,5.85458607083108,8.8214995407573e-82,1.96668995816732e-27,18.2758620689655,13.2742981192423
"469","Lipidomics","TL1A_1289",12720.5542378117,2923,550,2645.86939517578,111900.346697026,5038.69683758339,0.0449882055415856,3440130.03261815,5.65396546399618,1.23229362828245e-81,2.19858612862619e-26,18.8162846390695,13.6348739101342
"470","Lipidomics","TL1A_1295",11434.5497016418,2923,552,2488.25521387226,122137.06396083,4506.21191606767,0.830977351330006,4493641.97244436,5.53107049935871,5.10988346884672e-82,1.20438119772812e-23,18.8847074923024,13.4811119323563
"471","Lipidomics","TL1A_1301",9810.00852606006,2871,525,2385.40371364229,79054.0917608292,4446.88305808562,7.56742028306381,2886652.31624418,5.8797409896284,1.6138907827615e-81,6.57654678272661e-25,18.2863113897597,13.2600386749801
"472","Lipidomics","TL1A_1307",20162.2086694517,2943,562,4094.42873483525,119388.889386838,8961.79158717092,13.9761536904376,3896826.72162035,6.01390171433473,2.26524065619281e-80,2.13479965221779e-21,19.0961603805641,14.2993660670941
"473","Lipidomics","TL1A_1313",13734.8639124272,2931,567,2795.42997715663,133819.010043906,5383.28982952044,1.32025172894703,4407471.04944703,5.51225318660368,8.15104665949099e-82,5.32276837720984e-25,19.3449334698055,13.7455549955446
"474","Lipidomics","TL1A_1319",21976.8557224549,2922,547,5024.19717045999,148933.518060254,9440.50200006991,1.11975083818129,4523372.91297464,5.97054234733877,5.52546757487395e-81,9.51774350065988e-30,18.7200547570157,14.4236973710181
"475","Lipidomics","TL1A_1325",21122.0310823572,2920,549,4775.68074565006,147730.726276082,9197.11693987037,0.701773482083468,4821229.06912202,5.94801065137216,4.41030904316968e-81,1.26140863839842e-27,18.8013698630137,14.3664609496414
"476","Lipidomics","TL1A_1331",22771.8575934086,2930,557,5508.85632810922,145324.996030819,10371.4185553021,3.25594466804662,4666922.852111,6.08699227974299,7.60467693682425e-81,2.3716299571066e-28,19.0102389078498,14.4749643623498
"477","Lipidomics","TL1A_1337",17006.5888006565,2930,560,4187.54858550171,114275.168434668,7992.82027721364,0.900594485646295,3925260.46060437,6.08775555854963,4.60746740383509e-81,1.0080747422008e-27,19.1126279863481,14.0538061722906
"478","Lipidomics","TL1A_1343",9135.7816832336,2868,526,2693.46450577283,43343.405330001,5936.33045205556,0.430035119942147,1556632.05147303,6.47311748749225,8.0715662548892e-80,7.76016068659861e-23,18.3403068340307,13.1573124598506
"479","Lipidomics","TL1A_1501",13398.9485082822,2898,540,2992.55527060206,103108.88274146,6405.50255532273,0.0250714593479415,3548102.56715503,5.90680065414478,2.17198541476998e-81,1.49835934549896e-25,18.6335403726708,13.7098321681871
"480","Lipidomics","TL1A_1507",14434.7664724723,2894,535,2994.10572038529,135701.923427756,5847.60958174629,0.257161091163397,4617333.01063045,5.59542585873393,9.15264936904995e-82,3.82543292395598e-22,18.4865238424326,13.8172601472043
"481","Lipidomics","TL1A_1513",13611.4705550216,2912,549,3312.32009966219,90164.1305866462,6841.07467349805,0.0107075409472657,3024109.6178822,6.08663440369847,5.30133762910319e-81,2.87455266839273e-28,18.853021978022,13.7325353205889
"482","Lipidomics","TL1A_1519",14169.8211703462,2912,555,3010.92684130254,124125.087596643,5940.61617804385,0.132750021104457,4399282.61451784,5.73761115553195,1.17416747398091e-81,1.21222626615047e-24,19.0590659340659,13.790533930446
"483","Lipidomics","TL1A_1525",11219.6469794789,2901,549,2496.44789379412,92933.0614858438,5129.23496383577,2.68694677143111,3475124.1174103,5.83307030830009,1.48142118297204e-81,8.58850719253349e-21,18.9245087900724,13.45373966254
"484","Lipidomics","TL1A_1531",19271.9366246489,2957,573,4474.21377340016,133716.987012618,8554.64481506727,1.19492161813616,4258928.75676825,5.99274534451518,4.30817809839111e-81,3.29440566890664e-26,19.377747717281,14.2342139339745
